_CASE_KEY;ACTIVITY_EN;EVENTTIME;_SORTING;USER_NAME;User Type
1000050;Create Purchase Requisition Item;2016-03-30T08:58:20;0;BATCH_JOB;B
1000050;Create Purchase Order Item;2016-04-02T08:58:20;10;Felice Cover;A
1000050;Refuse Purchase Order;2016-04-03T08:58:20;0;Lora Rieder;A
1000051;Create Purchase Requisition Item;2016-03-31T09:02:04;0;BATCH_JOB;B
1000051;Create Purchase Order Item;2016-04-02T09:02:04;10;Suellen Noecker;A
1000051;Send Purchase Order;2016-04-04T09:02:04;0;BATCH_JOB;B
1000051;Record Goods Receipt;2016-04-11T09:02:04;30;Gloria Ashburn;A
1000051;Record Invoice Receipt;2016-04-17T09:02:04;0;BATCH_JOB;B
1000051;Clear Invoice;2016-05-06T09:02:04;0;Cher Ehrmann;A
1000052;Create Purchase Requisition Item;2016-03-31T09:03:10;0;BATCH_JOB;B
1000052;Create Purchase Order Item;2016-04-02T09:03:10;10;Gloria Ashburn;A
1000052;Send Purchase Order;2016-04-04T09:03:10;0;BATCH_JOB;B
1000052;Record Goods Receipt;2016-04-13T09:03:10;30;Marcela Ye;A
1000052;Record Invoice Receipt;2016-04-17T09:03:10;0;BATCH_JOB;B
1000052;Clear Invoice;2016-04-29T09:03:10;0;Emmie Schuldt;A
1000053;Create Purchase Requisition Item;2016-03-30T09:12:29;0;Lang Winkler;A
1000053;Create Purchase Order Item;2016-04-02T09:12:29;10;Suellen Noecker;A
1000053;Send Purchase Order;2016-04-05T09:12:29;0;BATCH_JOB;B
1000053;Record Goods Receipt;2016-04-13T09:12:29;30;Luisa Solar;A
1000053;Record Invoice Receipt;2016-04-17T09:12:29;0;BATCH_JOB;B
1000053;Clear Invoice;2016-04-30T09:12:29;0;Toby Narvaez;A
1000054;Create Purchase Requisition Item;2016-03-31T09:12:29;0;Rona Hennis;A
1000054;Create Purchase Order Item;2016-04-02T09:12:29;10;Lora Rieder;A
1000054;Send Purchase Order;2016-04-04T09:12:29;0;BATCH_JOB;B
1000054;Record Goods Receipt;2016-04-13T09:12:29;30;Lillian Wheaton;A
1000054;Record Invoice Receipt;2016-04-18T09:12:29;0;BATCH_JOB;B
1000054;Clear Invoice;2016-05-02T09:12:29;0;Dominica Kirkley;A
1000055;Create Purchase Requisition Item;2016-03-30T09:14:32;0;Lucina Boyers;A
1000055;Create Purchase Order Item;2016-04-02T09:14:32;10;Lavonna Haymon;A
1000055;Send Purchase Order;2016-04-05T09:14:32;0;BATCH_JOB;B
1000055;Record Goods Receipt;2016-04-14T09:14:32;30;Marcela Ye;A
1000055;Record Invoice Receipt;2016-04-17T09:14:32;0;BATCH_JOB;B
1000055;Clear Invoice;2016-04-30T09:14:32;0;Jena Jeans;A
1000056;Create Purchase Requisition Item;2016-03-30T09:19:34;0;Emmie Schuldt;A
1000056;Create Purchase Order Item;2016-04-02T09:19:34;10;Margene Hamil;A
1000056;Send Purchase Order;2016-04-04T09:19:34;0;BATCH_JOB;B
1000056;Record Goods Receipt;2016-04-11T09:19:34;30;Rona Hennis;A
1000056;Record Invoice Receipt;2016-04-19T09:19:34;0;BATCH_JOB;B
1000056;Clear Invoice;2016-05-06T09:19:34;0;Suellen Noecker;A
1000057;Create Purchase Requisition Item;2016-03-30T09:19:34;0;Suellen Noecker;A
1000057;Create Purchase Order Item;2016-04-02T09:19:34;10;Alfonso Wernick;A
1000057;Send Purchase Order;2016-04-04T09:19:34;0;BATCH_JOB;B
1000057;Record Goods Receipt;2016-04-13T09:19:34;30;Lavonna Haymon;A
1000057;Record Invoice Receipt;2016-04-19T09:19:34;0;BATCH_JOB;B
1000057;Clear Invoice;2016-05-01T09:19:34;0;Rachel Onorato;A
1000058;Create Purchase Requisition Item;2016-03-31T09:19:34;0;BATCH_JOB;B
1000058;Create Purchase Order Item;2016-04-02T09:19:34;10;Felice Cover;A
1000058;Send Purchase Order;2016-04-04T09:19:34;0;BATCH_JOB;B
1000058;Record Goods Receipt;2016-04-11T09:19:34;30;Melissia Kreidler;A
1000058;Record Invoice Receipt;2016-04-16T09:19:34;0;BATCH_JOB;B
1000058;Clear Invoice;2016-05-04T09:19:34;0;Cher Ehrmann;A
1000059;Create Purchase Requisition Item;2016-03-31T09:19:34;0;BATCH_JOB;B
1000059;Create Purchase Order Item;2016-04-02T09:19:34;10;Cher Ehrmann;A
1000059;Send Purchase Order;2016-04-04T09:19:34;0;BATCH_JOB;B
1000059;Record Goods Receipt;2016-04-12T09:19:34;30;Leontine Sifford;A
1000059;Record Invoice Receipt;2016-04-20T09:19:34;0;BATCH_JOB;B
1000059;Clear Invoice;2016-04-29T09:19:34;0;Roy Ortego;A
100006;Create Purchase Order Item;2016-10-06T11:53:23;10;Roy Ortego;A
100006;Send Purchase Order;2016-10-09T11:53:23;0;BATCH_JOB;B
100006;Record Goods Receipt;2016-10-17T11:53:23;30;Luisa Solar;A
100006;Record Invoice Receipt;2016-10-23T11:53:23;0;BATCH_JOB;B
100006;Clear Invoice;2016-11-04T11:53:23;0;BATCH_JOB;B
1000060;Create Purchase Requisition Item;2016-03-31T09:19:54;0;Yanira Gorrfried;A
1000060;Create Purchase Order Item;2016-04-02T09:19:54;10;Dalila Proehl;A
1000060;Send Purchase Order;2016-04-03T09:19:54;0;BATCH_JOB;B
1000060;Record Goods Receipt;2016-04-10T09:19:54;30;Emmie Schuldt;A
1000060;Record Invoice Receipt;2016-04-17T09:19:54;0;BATCH_JOB;B
1000060;Clear Invoice;2016-05-01T09:19:54;0;Irene Llanas;A
1000061;Create Purchase Requisition Item;2016-03-31T09:20:12;0;BATCH_JOB;B
1000061;Create Purchase Order Item;2016-04-02T09:20:12;10;Irene Llanas;A
1000061;Send Purchase Order;2016-04-05T09:20:12;0;BATCH_JOB;B
1000061;Record Goods Receipt;2016-04-12T09:20:12;30;Lang Winkler;A
1000061;Record Invoice Receipt;2016-04-18T09:20:12;0;BATCH_JOB;B
1000061;Clear Invoice;2016-05-03T09:20:12;0;Emilio Sones;A
1000062;Create Purchase Requisition Item;2016-03-31T09:20:12;0;BATCH_JOB;B
1000062;Create Purchase Order Item;2016-04-02T09:20:12;10;Francine Bevingt;A
1000062;Send Purchase Order;2016-04-04T09:20:12;0;BATCH_JOB;B
1000062;Record Goods Receipt;2016-04-13T09:20:12;30;Irene Llanas;A
1000062;Record Invoice Receipt;2016-04-20T09:20:12;0;BATCH_JOB;B
1000062;Clear Invoice;2016-04-29T09:20:12;0;Lavonna Haymon;A
1000063;Create Purchase Requisition Item;2016-04-01T09:20:23;0;Alejandro Atwood;A
1000063;Create Purchase Order Item;2016-04-02T09:20:23;10;Alfonso Wernick;A
1000063;Send Purchase Order;2016-04-04T09:20:23;0;BATCH_JOB;B
1000063;Record Goods Receipt;2016-04-10T09:20:23;30;Emilio Sones;A
1000063;Record Invoice Receipt;2016-04-16T09:20:23;0;BATCH_JOB;B
1000063;Clear Invoice;2016-05-03T09:20:23;0;Lessie Scheck;A
1000064;Create Purchase Requisition Item;2016-03-31T09:20:42;0;Gloria Ashburn;A
1000064;Create Purchase Order Item;2016-04-02T09:20:42;10;Leontine Sifford;A
1000064;Send Purchase Order;2016-04-04T09:20:42;0;BATCH_JOB;B
1000064;Record Goods Receipt;2016-04-12T09:20:42;30;Lavonna Haymon;A
1000064;Record Invoice Receipt;2016-04-19T09:20:42;0;BATCH_JOB;B
1000064;Clear Invoice;2016-05-01T09:20:42;0;Lawerence Pintor;A
1000065;Create Purchase Requisition Item;2016-03-31T09:21:51;0;BATCH_JOB;B
1000065;Create Purchase Order Item;2016-04-02T09:21:51;10;Tasia Snelgrove;A
1000065;Send Purchase Order;2016-04-04T09:21:51;0;BATCH_JOB;B
1000065;Record Goods Receipt;2016-04-12T09:21:51;30;Marcela Ye;A
1000065;Record Invoice Receipt;2016-04-18T09:21:51;0;BATCH_JOB;B
1000065;Clear Invoice;2016-04-27T09:21:51;0;Luisa Solar;A
1000066;Create Purchase Requisition Item;2016-05-18T08:50:57;0;BATCH_JOB;B
1000066;Create Purchase Order Item;2016-05-19T08:50:57;10;Gloria Ashburn;A
1000066;Send Purchase Order;2016-05-21T08:50:57;0;BATCH_JOB;B
1000066;Record Goods Receipt;2016-05-30T08:50:57;30;Rachel Onorato;A
1000066;Record Invoice Receipt;2016-06-03T08:50:57;0;BATCH_JOB;B
1000066;Clear Invoice;2016-06-16T08:50:57;0;Lucina Boyers;A
1000067;Create Purchase Requisition Item;2016-08-02T14:59:33;0;Roy Ortego;A
1000067;Create Purchase Order Item;2016-08-04T14:59:33;10;Irene Llanas;A
1000067;Send Purchase Order;2016-08-06T14:59:33;0;BATCH_JOB;B
1000067;Record Goods Receipt;2016-08-13T14:59:33;30;Suellen Noecker;A
1000067;Record Invoice Receipt;2016-08-21T14:59:33;0;BATCH_JOB;B
1000067;Clear Invoice;2016-09-04T14:59:33;0;Suellen Noecker;A
1000068;Record Invoice Receipt;2016-09-13T10:00:01;0;BATCH_JOB;B
1000068;Create Purchase Order Item;2016-09-15T10:00:01;10;Lucina Boyers;A
1000068;Send Purchase Order;2016-09-18T10:00:01;0;BATCH_JOB;B
1000068;Record Goods Receipt;2016-09-25T10:00:01;30;Lillian Wheaton;A
1000068;Clear Invoice;2016-10-08T10:00:01;0;Anna Hulings;A
1000069;Record Invoice Receipt;2016-03-12T10:00:01;0;BATCH_JOB;B
1000069;Create Purchase Order Item;2016-03-15T10:00:01;10;Ward Weckerly;A
1000069;Send Purchase Order;2016-03-18T10:00:01;0;BATCH_JOB;B
1000069;Record Goods Receipt;2016-03-25T10:00:01;30;Lucina Boyers;A
1000069;Clear Invoice;2016-04-14T10:00:01;0;Kristen Eckhoff;A
100007;Create Purchase Order Item;2016-10-06T11:52:47;10;BATCH_JOB;B
100007;Send Purchase Order;2016-10-08T11:52:47;0;BATCH_JOB;B
100007;Record Goods Receipt;2016-10-15T11:52:47;30;Emilio Sones;A
100007;Record Invoice Receipt;2016-10-23T11:52:47;0;BATCH_JOB;B
100007;Clear Invoice;2016-10-27T11:52:47;0;BATCH_JOB;B
1000070;Record Invoice Receipt;2016-09-12T10:00:01;0;BATCH_JOB;B
1000070;Create Purchase Order Item;2016-09-15T10:00:01;10;Jamie Mcclellan;A
1000070;Send Purchase Order;2016-09-17T10:00:01;0;BATCH_JOB;B
1000070;Record Goods Receipt;2016-09-24T10:00:01;30;Marita Creagh;A
1000070;Clear Invoice;2016-10-09T10:00:01;0;Lang Winkler;A
1000071;Create Purchase Requisition Item;2016-03-31T09:28:49;0;Margene Hamil;A
1000071;Create Purchase Order Item;2016-04-02T09:28:49;10;Lessie Scheck;A
1000071;Send Purchase Order;2016-04-04T09:28:49;0;BATCH_JOB;B
1000071;Change Price;2016-04-13T09:28:49;25;Rachel Onorato;A
1000071;Record Goods Receipt;2016-04-23T09:28:49;30;Lessie Scheck;A
1000071;Record Invoice Receipt;2016-04-26T09:28:49;0;BATCH_JOB;B
1000071;Clear Invoice;2016-05-10T09:28:49;0;Leontine Sifford;A
1000072;Create Purchase Requisition Item;2016-03-30T09:28:50;0;Cher Ehrmann;A
1000072;Create Purchase Order Item;2016-04-02T09:28:50;10;Rona Hennis;A
1000072;Send Purchase Order;2016-04-03T09:28:50;0;BATCH_JOB;B
1000072;Change Price;2016-04-12T09:28:50;25;Marita Creagh;A
1000072;Record Goods Receipt;2016-04-19T09:28:50;30;Cher Ehrmann;A
1000072;Record Invoice Receipt;2016-04-26T09:28:50;0;BATCH_JOB;B
1000072;Clear Invoice;2016-05-05T09:28:50;0;Lessie Scheck;A
1000073;Create Purchase Requisition Item;2016-04-01T09:28:55;0;Lora Rieder;A
1000073;Create Purchase Order Item;2016-04-02T09:28:55;10;Melissia Kreidler;A
1000073;Send Purchase Order;2016-04-03T09:28:55;0;BATCH_JOB;B
1000073;Change Price;2016-04-10T09:28:55;25;Cherryl Vandine;A
1000073;Record Goods Receipt;2016-04-23T09:28:55;30;Alejandro Atwood;A
1000073;Record Invoice Receipt;2016-04-27T09:28:55;0;BATCH_JOB;B
1000073;Clear Invoice;2016-05-10T09:28:55;0;Yanira Gorrfried;A
1000074;Create Purchase Requisition Item;2016-03-30T09:28:59;0;Cerola Harry;A
1000074;Create Purchase Order Item;2016-04-02T09:28:59;10;Lawerence Pintor;A
1000074;Send Purchase Order;2016-04-04T09:28:59;0;BATCH_JOB;B
1000074;Change Price;2016-04-11T09:28:59;25;Cherryl Vandine;A
1000074;Record Goods Receipt;2016-04-21T09:28:59;30;Summer Fusaro;A
1000074;Record Invoice Receipt;2016-04-28T09:28:59;0;BATCH_JOB;B
1000074;Clear Invoice;2016-05-13T09:28:59;0;Lawerence Pintor;A
1000075;Create Purchase Order Item;2016-04-02T09:29:15;10;Lessie Scheck;A
1000075;Send Purchase Order;2016-04-04T09:29:15;0;BATCH_JOB;B
1000075;Record Goods Receipt;2016-04-12T09:29:15;30;Marita Creagh;A
1000075;Record Invoice Receipt;2016-04-16T09:29:15;0;BATCH_JOB;B
1000075;Clear Invoice;2016-04-28T09:29:15;0;Dalila Proehl;A
1000076;Create Purchase Order Item;2016-04-02T09:29:15;10;Lillian Wheaton;A
1000076;Send Purchase Order;2016-04-04T09:29:15;0;BATCH_JOB;B
1000076;Record Goods Receipt;2016-04-13T09:29:15;30;Toby Narvaez;A
1000076;Record Invoice Receipt;2016-04-19T09:29:15;0;BATCH_JOB;B
1000076;Clear Invoice;2016-04-27T09:29:15;0;Suellen Noecker;A
1000077;Create Purchase Order Item;2016-04-02T09:29:15;10;Leontine Sifford;A
1000077;Send Purchase Order;2016-04-04T09:29:15;0;BATCH_JOB;B
1000077;Record Goods Receipt;2016-04-13T09:29:15;30;Suellen Noecker;A
1000077;Record Invoice Receipt;2016-04-16T09:29:15;0;BATCH_JOB;B
1000077;Clear Invoice;2016-05-03T09:29:15;0;Emmie Schuldt;A
1000078;Create Purchase Order Item;2016-04-02T09:29:15;10;Francine Bevingt;A
1000078;Send Purchase Order;2016-04-03T09:29:15;0;BATCH_JOB;B
1000078;Record Goods Receipt;2016-04-11T09:29:15;30;BATCH_JOB;B
1000078;Record Invoice Receipt;2016-04-20T09:29:15;0;BATCH_JOB;B
1000078;Clear Invoice;2016-04-23T09:29:15;0;Karri Ptacek;A
1000079;Create Purchase Order Item;2016-04-02T09:29:20;10;BATCH_JOB;B
1000079;Send Purchase Order;2016-04-04T09:29:20;0;BATCH_JOB;B
1000079;Record Goods Receipt;2016-04-10T09:29:20;30;Luisa Solar;A
1000079;Record Invoice Receipt;2016-04-20T09:29:20;0;BATCH_JOB;B
1000079;Clear Invoice;2016-04-27T09:29:20;0;Jena Jeans;A
100008;Create Purchase Order Item;2016-10-06T11:53:04;10;Cherryl Vandine;A
100008;Send Purchase Order;2016-10-08T11:53:04;0;BATCH_JOB;B
100008;Record Goods Receipt;2016-10-15T11:53:04;30;Cherryl Vandine;A
100008;Record Invoice Receipt;2016-10-23T11:53:04;0;BATCH_JOB;B
100008;Clear Invoice;2016-11-04T11:53:04;0;Lavonna Haymon;A
1000080;Create Purchase Order Item;2016-04-02T09:29:28;10;BATCH_JOB;B
1000080;Send Purchase Order;2016-04-04T09:29:28;0;BATCH_JOB;B
1000080;Record Goods Receipt;2016-04-12T09:29:28;30;BATCH_JOB;B
1000080;Record Invoice Receipt;2016-04-19T09:29:28;0;BATCH_JOB;B
1000080;Clear Invoice;2016-04-30T09:29:28;0;Felice Cover;A
1000081;Create Purchase Requisition Item;2016-03-30T09:32:38;0;BATCH_JOB;B
1000081;Create Purchase Order Item;2016-04-02T09:32:38;10;BATCH_JOB;B
1000081;Send Purchase Order;2016-04-05T09:32:38;0;BATCH_JOB;B
1000081;Receive Order Confirmation;2016-04-06T09:32:38;10;BATCH_JOB;B
1000081;Record Goods Receipt;2016-04-12T09:32:38;30;Rona Hennis;A
1000081;Record Invoice Receipt;2016-04-18T09:32:38;0;BATCH_JOB;B
1000081;Clear Invoice;2016-04-24T09:32:38;0;BATCH_JOB;B
1000082;Create Purchase Requisition Item;2016-03-31T09:32:40;0;BATCH_JOB;B
1000082;Create Purchase Order Item;2016-04-02T09:32:40;10;Kenia Romine;A
1000082;Send Purchase Order;2016-04-03T09:32:40;0;BATCH_JOB;B
1000082;Receive Order Confirmation;2016-04-07T09:32:40;10;BATCH_JOB;B
1000082;Record Goods Receipt;2016-04-11T09:32:40;30;Melissia Kreidler;A
1000082;Record Invoice Receipt;2016-04-17T09:32:40;0;BATCH_JOB;B
1000082;Clear Invoice;2016-04-28T09:32:40;0;Lucina Boyers;A
1000083;Create Purchase Requisition Item;2016-03-31T09:35:41;0;BATCH_JOB;B
1000083;Create Purchase Order Item;2016-04-02T09:35:41;10;BATCH_JOB;B
1000083;Send Purchase Order;2016-04-04T09:35:41;0;BATCH_JOB;B
1000083;Dun Order Confirmation;2016-04-07T09:35:41;10;BATCH_JOB;B
1000083;Receive Order Confirmation;2016-04-11T09:35:41;10;BATCH_JOB;B
1000083;Record Goods Receipt;2016-04-19T09:35:41;30;Lora Rieder;A
1000083;Clear Invoice;2016-04-24T09:35:41;0;BATCH_JOB;B
1000083;Record Invoice Receipt;2016-04-25T09:35:41;0;BATCH_JOB;B
1000084;Create Purchase Requisition Item;2016-03-31T09:35:41;0;Lora Rieder;A
1000084;Create Purchase Order Item;2016-04-02T09:35:41;10;BATCH_JOB;B
1000084;Send Purchase Order;2016-04-03T09:35:41;0;BATCH_JOB;B
1000084;Dun Order Confirmation;2016-04-06T09:35:41;10;BATCH_JOB;B
1000084;Receive Order Confirmation;2016-04-10T09:35:41;10;BATCH_JOB;B
1000084;Record Goods Receipt;2016-04-19T09:35:41;30;Kristen Eckhoff;A
1000084;Clear Invoice;2016-04-24T09:35:41;0;BATCH_JOB;B
1000084;Record Invoice Receipt;2016-04-25T09:35:41;0;BATCH_JOB;B
1000085;Create Purchase Requisition Item;2016-03-30T09:37:11;0;BATCH_JOB;B
1000085;Create Purchase Order Item;2016-04-02T09:37:11;10;Felice Cover;A
1000085;Send Purchase Order;2016-04-03T09:37:11;0;BATCH_JOB;B
1000085;Record Goods Receipt;2016-04-16T09:37:11;30;Lillian Wheaton;A
1000085;Record Invoice Receipt;2016-04-19T09:37:11;0;BATCH_JOB;B
1000085;Set Payment Block;2016-04-25T09:37:11;0;Summer Fusaro;A
1000085;Remove Payment Block;2016-04-27T09:37:11;0;Lillian Wheaton;A
1000085;Clear Invoice;2016-05-04T09:37:11;0;Marita Creagh;A
1000086;Create Purchase Requisition Item;2016-03-31T09:37:11;0;BATCH_JOB;B
1000086;Create Purchase Order Item;2016-04-02T09:37:11;10;BATCH_JOB;B
1000086;Send Purchase Order;2016-04-03T09:37:11;0;BATCH_JOB;B
1000086;Send Purchase Order Update;2016-04-08T09:37:11;0;BATCH_JOB;B
1000086;Record Goods Receipt;2016-04-15T09:37:11;30;Cherryl Vandine;A
1000086;Record Invoice Receipt;2016-04-22T09:37:11;0;BATCH_JOB;B
1000086;Clear Invoice;2016-05-01T09:37:11;0;Margene Hamil;A
1000087;Create Purchase Requisition Item;2016-03-31T09:38:37;0;BATCH_JOB;B
1000087;Create Purchase Order Item;2016-04-02T09:38:37;10;Emilio Sones;A
1000087;Send Purchase Order;2016-04-03T09:38:37;0;BATCH_JOB;B
1000087;Change Currency;2016-04-08T09:38:37;25;BATCH_JOB;B
1000087;Record Goods Receipt;2016-04-14T09:38:37;30;BATCH_JOB;B
1000087;Record Invoice Receipt;2016-04-21T09:38:37;0;BATCH_JOB;B
1000087;Clear Invoice;2016-05-04T09:38:37;0;Cerola Harry;A
1000088;Create Purchase Requisition Item;2016-03-30T09:40:01;0;BATCH_JOB;B
1000088;Create Purchase Order Item;2016-04-02T09:40:01;10;Orville Sheilds;A
1000088;Send Purchase Order;2016-04-05T09:40:01;0;BATCH_JOB;B
1000088;Delete Purchase Order Item;2016-04-11T09:40:01;30;Kristen Eckhoff;A
1000089;Create Purchase Requisition Item;2016-03-30T09:40:25;0;BATCH_JOB;B
1000089;Create Purchase Order Item;2016-04-02T09:40:25;10;BATCH_JOB;B
1000089;Send Purchase Order;2016-04-04T09:40:25;0;BATCH_JOB;B
1000089;Block Purchase Order Item;2016-04-11T09:40:25;30;BATCH_JOB;B
100009;Create Purchase Order Item;2016-10-06T11:54:31;10;Marita Creagh;A
100009;Send Purchase Order;2016-10-07T11:54:31;0;BATCH_JOB;B
100009;Record Goods Receipt;2016-10-16T11:54:31;30;Luisa Solar;A
100009;Record Invoice Receipt;2016-10-23T11:54:31;0;BATCH_JOB;B
100009;Clear Invoice;2016-11-01T11:54:31;0;Roy Ortego;A
1000090;Create Purchase Requisition Item;2016-03-31T09:40:25;0;BATCH_JOB;B
1000090;Create Purchase Order Item;2016-04-02T09:40:25;10;BATCH_JOB;B
1000090;Send Purchase Order;2016-04-04T09:40:25;0;BATCH_JOB;B
1000090;Block Purchase Order Item;2016-04-08T09:40:25;30;BATCH_JOB;B
1000090;Release Purchase Order;2016-04-14T09:40:25;30;BATCH_JOB;B
1000090;Record Goods Receipt;2016-04-19T09:40:25;30;Melissia Kreidler;A
1000090;Record Invoice Receipt;2016-04-24T09:40:25;0;BATCH_JOB;B
1000090;Clear Invoice;2016-04-25T09:40:25;0;Yanira Gorrfried;A
1000091;Create Purchase Requisition Item;2016-03-31T09:40:25;0;BATCH_JOB;B
1000091;Create Purchase Order Item;2016-04-02T09:40:25;10;Dalila Proehl;A
1000091;Refuse Purchase Order;2016-04-04T09:40:25;0;Irene Llanas;A
1000092;Create Purchase Requisition Item;2016-03-31T09:40:25;0;BATCH_JOB;B
1000092;Create Purchase Order Item;2016-04-02T09:40:25;10;Suellen Noecker;A
1000092;Send Purchase Order;2016-04-05T09:40:25;0;BATCH_JOB;B
1000092;Record Goods Receipt;2016-04-12T09:40:25;30;Lessie Scheck;A
1000092;Record Invoice Receipt;2016-04-18T09:40:25;0;BATCH_JOB;B
1000092;Clear Invoice;2016-04-26T09:40:25;0;Rona Hennis;A
1000093;Create Purchase Requisition Item;2016-03-30T09:44:48;0;BATCH_JOB;B
1000093;Create Purchase Order Item;2016-04-02T09:44:48;10;Tyree Decastro;A
1000093;Send Purchase Order;2016-04-03T09:44:48;0;BATCH_JOB;B
1000093;Record Goods Receipt;2016-04-13T09:44:48;30;BATCH_JOB;B
1000093;Record Invoice Receipt;2016-04-17T09:44:48;0;BATCH_JOB;B
1000093;Clear Invoice;2016-04-24T09:44:48;0;BATCH_JOB;B
1000094;Create Purchase Requisition Item;2016-03-31T09:47:30;0;BATCH_JOB;B
1000094;Create Purchase Order Item;2016-04-02T09:47:30;10;Alvin Malin;A
1000094;Send Purchase Order;2016-04-04T09:47:30;0;BATCH_JOB;B
1000094;Record Goods Receipt;2016-04-10T09:47:30;30;BATCH_JOB;B
1000094;Record Invoice Receipt;2016-04-18T09:47:30;0;BATCH_JOB;B
1000094;Clear Invoice;2016-04-22T09:47:30;0;Yanira Gorrfried;A
1000095;Create Purchase Requisition Item;2016-04-01T09:48:10;0;BATCH_JOB;B
1000095;Create Purchase Order Item;2016-04-02T09:48:10;10;BATCH_JOB;B
1000095;Send Purchase Order;2016-04-04T09:48:10;0;BATCH_JOB;B
1000095;Record Goods Receipt;2016-04-12T09:48:10;30;Kristen Eckhoff;A
1000095;Record Invoice Receipt;2016-04-17T09:48:10;0;BATCH_JOB;B
1000095;Clear Invoice;2016-05-01T09:48:10;0;Cher Ehrmann;A
1000096;Create Purchase Requisition Item;2016-03-31T09:51:57;0;BATCH_JOB;B
1000096;Create Purchase Order Item;2016-04-02T09:51:57;10;BATCH_JOB;B
1000096;Send Purchase Order;2016-04-05T09:51:57;0;BATCH_JOB;B
1000096;Record Goods Receipt;2016-04-11T09:51:57;30;BATCH_JOB;B
1000096;Record Invoice Receipt;2016-04-20T09:51:57;0;BATCH_JOB;B
1000096;Clear Invoice;2016-04-24T09:51:57;0;BATCH_JOB;B
1000097;Create Purchase Requisition Item;2016-03-31T09:54:31;0;BATCH_JOB;B
1000097;Create Purchase Order Item;2016-04-02T09:54:31;10;Jena Jeans;A
1000097;Send Purchase Order;2016-04-05T09:54:31;0;BATCH_JOB;B
1000097;Record Goods Receipt;2016-04-11T09:54:31;30;BATCH_JOB;B
1000097;Record Invoice Receipt;2016-04-18T09:54:31;0;BATCH_JOB;B
1000097;Clear Invoice;2016-04-22T09:54:31;0;BATCH_JOB;B
1000098;Create Purchase Requisition Item;2016-03-30T10:01:18;0;BATCH_JOB;B
1000098;Create Purchase Order Item;2016-04-02T10:01:18;10;BATCH_JOB;B
1000098;Send Purchase Order;2016-04-04T10:01:18;0;BATCH_JOB;B
1000098;Record Goods Receipt;2016-04-12T10:01:18;30;Rona Hennis;A
1000098;Record Invoice Receipt;2016-04-19T10:01:18;0;BATCH_JOB;B
1000098;Clear Invoice;2016-04-30T10:01:18;0;Jena Jeans;A
1000099;Create Purchase Requisition Item;2016-03-31T10:01:18;0;Dominica Kirkley;A
1000099;Create Purchase Order Item;2016-04-02T10:01:18;10;BATCH_JOB;B
